devination		.+ation$
indexation		.+ation$
transverbération		.+ation$
absolutisation		.+ation$
prédication		.+ation$
représentation		.+ation$
intellectualisation		.+ation$
dénazification		.+ation$
rechristianisation		.+ation$
plastification		.+ation$
désespération		.+ation$
entérination		.+ation$
mitigation		.+ation$
planification		.+ation$
anticipation		.+ation$
standardisation		.+ation$
caporalisation		.+ation$
cohabitation		.+ation$
acumination		.+ation$
irréalisation		.+ation$
décimation		.+ation$
décrustation		.+ation$
privatisation		.+ation$
mensuration		.+ation$
lustration		.+ation$
éthanisation		.+ation$
relatation		.+ation$
élucubration		.+ation$
revendication		.+ation$
scotomisation		.+ation$
pasteurisation		.+ation$
recommandation		.+ation$
ululation		.+ation$
rétrogradation		.+ation$
salification		.+ation$
cyclisation		.+ation$
ampliation		.+ation$
salvation		.+ation$
albification		.+ation$
squattérisation		.+ation$
incrimination		.+ation$
rejudaïsation		.+ation$
vitamination		.+ation$
aurification		.+ation$
exhalation		.+ation$
ponctuation		.+ation$
coagulation		.+ation$
invalidation		.+ation$
phosphatation		.+ation$
pressurisation		.+ation$
primarisation		.+ation$
opilation		.+ation$
susurration		.+ation$
inoculation		.+ation$
désubjectivisation		.+ation$
aphtisation		.+ation$
diagnostication		.+ation$
révélation		.+ation$
vitrification		.+ation$
démoustication		.+ation$
arriération		.+ation$
suppuration		.+ation$
viabilisation		.+ation$
mondification		.+ation$
lutéinisation		.+ation$
sériation		.+ation$
conflagration		.+ation$
gélification		.+ation$
compartimentation		.+ation$
préfixation		.+ation$
hyperthymisation		.+ation$
borduration		.+ation$
visualisation		.+ation$
slavisation		.+ation$
négation		.+ation$
intubation		.+ation$
agréation		.+ation$
récitation		.+ation$
navalisation		.+ation$
calorisation		.+ation$
aérification		.+ation$
aberration		.+ation$
mouluration		.+ation$
irisation		.+ation$
précation		.+ation$
scintillation		.+ation$
commercialisation		.+ation$
ésotérisation		.+ation$
déspiritualisation		.+ation$
légifération		.+ation$
officialisation		.+ation$
mercerisation		.+ation$
prédation		.+ation$
édentation		.+ation$
nidification		.+ation$
sanctification		.+ation$
décapsulation		.+ation$
épuration		.+ation$
feuilletonisation		.+ation$
maturation		.+ation$
césarisation		.+ation$
spatialisation		.+ation$
sensibilisation		.+ation$
francisation		.+ation$
sporulation		.+ation$
botanisation		.+ation$
agatisation		.+ation$
supranationalisation		.+ation$
gustation		.+ation$
surgénération		.+ation$
neutralisation		.+ation$
japonisation		.+ation$
vexation		.+ation$
déglobulisation		.+ation$
promulgation		.+ation$
autodétermination		.+ation$
claudication		.+ation$
manifestation		.+ation$
mylonitisation		.+ation$
horrification		.+ation$
schématisation		.+ation$
prédécantation		.+ation$
réputation		.+ation$
sulfuration		.+ation$
délocalisation		.+ation$
excoriation		.+ation$
conceptualisation		.+ation$
modalisation		.+ation$
déqualification		.+ation$
caséification		.+ation$
vacation		.+ation$
colligation		.+ation$
militarisation		.+ation$
calcination		.+ation$
réanimation		.+ation$
sibilation		.+ation$
authentification		.+ation$
naturalisation		.+ation$
prostration		.+ation$
cicatrisation		.+ation$
virilisation		.+ation$
quantification		.+ation$
préfiguration		.+ation$
résinification		.+ation$
palettisation		.+ation$
réciprocation		.+ation$
réincarnation		.+ation$
insinuation		.+ation$
réoccupation		.+ation$
sécurisation		.+ation$
débudgétisation		.+ation$
déformation		.+ation$
dévitrification		.+ation$
régénération		.+ation$
ozonisation		.+ation$
térébration		.+ation$
désacralisation		.+ation$
graphitation		.+ation$
contamination		.+ation$
tabulation		.+ation$
occidentalisation		.+ation$
prestidigitation		.+ation$
syndicalisation		.+ation$
manufacturation		.+ation$
égyptianisation		.+ation$
approbation		.+ation$
autosynchronisation		.+ation$
pigmentation		.+ation$
désapprobation		.+ation$
artérialisation		.+ation$
cogitation		.+ation$
